index,status,pokedex_number,name,generation,type_1,type_2,height_m,weight_kg,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
634,"Generic",536,"Palpitoad",5,"Water","Ground",0.8,17,"Swift Swim","Hydration","Water Absorb",384,75,65,55,65,55,69,120,50,134,"Medium Slow","Water 1","",50,20,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
635,"Generic",537,"Seismitoad",5,"Water","Ground",1.5,62,"Swift Swim","Poison Touch","Water Absorb",509,105,95,75,85,75,74,45,50,255,"Medium Slow","Water 1","",50,20,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
636,"Generic",538,"Throh",5,"Fighting","",1.3,55.5,"Guts","Inner Focus","Mold Breaker",465,120,100,85,30,85,45,45,50,163,"Medium Fast","Human-Like","",100,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
637,"Generic",539,"Sawk",5,"Fighting","",1.4,51,"Sturdy","Inner Focus","Mold Breaker",465,75,125,75,30,75,85,45,50,163,"Medium Fast","Human-Like","",100,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
638,"Generic",540,"Sewaddle",5,"Bug","Grass",0.3,2.5,"Swarm","Chlorophyll","Overcoat",310,45,53,70,40,60,42,255,50,62,"Medium Slow","Bug","",50,15,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1
639,"Generic",541,"Swadloon",5,"Bug","Grass",0.5,7.3,"Leaf Guard","Chlorophyll","Overcoat",380,55,63,90,50,80,42,120,50,133,"Medium Slow","Bug","",50,15,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1
640,"Generic",542,"Leavanny",5,"Bug","Grass",1.2,20.5,"Swarm","Chlorophyll","Overcoat",500,75,103,80,70,80,92,45,50,250,"Medium Slow","Bug","",50,15,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1
641,"Generic",543,"Venipede",5,"Bug","Poison",0.4,5.3,"Poison Point","Swarm","Speed Boost",260,30,45,59,30,39,57,255,50,52,"Medium Slow","Bug","",50,15,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
642,"Generic",544,"Whirlipede",5,"Bug","Poison",1.2,58.5,"Poison Point","Swarm","Speed Boost",360,40,55,99,40,79,47,120,50,126,"Medium Slow","Bug","",50,15,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
643,"Generic",545,"Scolipede",5,"Bug","Poison",2.5,200.5,"Poison Point","Swarm","Speed Boost",485,60,100,89,55,69,112,45,50,243,"Medium Slow","Bug","",50,20,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
644,"Generic",546,"Cottonee",5,"Grass","Fairy",0.3,0.6,"Prankster","Infiltrator","Chlorophyll",280,40,27,60,37,50,66,190,50,56,"Medium Fast","Fairy","Grass",50,20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
645,"Generic",547,"Whimsicott",5,"Grass","Fairy",0.7,6.6,"Prankster","Infiltrator","Chlorophyll",480,60,67,85,77,75,116,75,50,168,"Medium Fast","Fairy","Grass",50,20,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
646,"Generic",548,"Petilil",5,"Grass","",0.5,6.6,"Chlorophyll","Own Tempo","Leaf Guard",280,45,35,50,70,50,30,190,50,56,"Medium Fast","Grass","",0,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
647,"Generic",549,"Lilligant",5,"Grass","",1.1,16.3,"Chlorophyll","Own Tempo","Leaf Guard",480,70,60,75,110,75,90,75,50,168,"Medium Fast","Grass","",0,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
648,"Generic",550,"Basculin Red-Striped Form",5,"Water","",1,18,"Reckless","Adaptability","Mold Breaker",460,70,92,65,80,55,98,25,50,161,"Medium Fast","Water 2","",50,40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
649,"Generic",550,"Basculin Blue-Striped Form",5,"Water","",1,18,"Rock Head","Adaptability","Mold Breaker",460,70,92,65,80,55,98,25,50,161,"Medium Fast","Water 2","",50,40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
650,"Generic",551,"Sandile",5,"Ground","Dark",0.7,15.2,"Intimidate","Moxie","Anger Point",292,50,72,35,35,35,65,180,50,58,"Medium Slow","Field","",50,20,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2
651,"Generic",552,"Krokorok",5,"Ground","Dark",1,33.4,"Intimidate","Moxie","Anger Point",351,60,82,45,45,45,74,90,50,123,"Medium Slow","Field","",50,20,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2
652,"Generic",553,"Krookodile",5,"Ground","Dark",1.5,96.3,"Intimidate","Moxie","Anger Point",519,95,117,80,65,70,92,45,50,260,"Medium Slow","Field","",50,20,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2
653,"Generic",554,"Darumaka",5,"Fire","",0.6,37.5,"Hustle","","Inner Focus",315,70,90,45,15,45,50,120,50,63,"Medium Slow","Field","",50,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
654,"Generic",554,"Galarian Darumaka",8,"Ice","",0.7,40,"Hustle","","Inner Focus",315,70,90,45,15,45,50,120,50,63,"Medium Slow","Field","",NaN,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
655,"Generic",555,"Darmanitan Standard Mode",5,"Fire","",1.3,92.9,"Sheer Force","","Zen Mode",480,105,140,55,30,55,95,60,50,168,"Medium Slow","Field","",50,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
656,"Generic",555,"Darmanitan Zen Mode",5,"Fire","Psychic",1.3,92.9,"Sheer Force","","Zen Mode",540,105,30,105,140,105,55,60,50,189,"Medium Slow","Field","",50,20,1,0.5,2,1,0.5,0.5,0.5,1,2,1,0.5,1,2,2,1,2,0.5,0.5
657,"Generic",555,"Galarian Darmanitan Standard Mode",8,"Ice","",1.7,120,"Gorilla Tactics","","Zen Mode",480,105,140,55,30,55,95,60,50,168,"Medium Slow","Field","",NaN,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
658,"Generic",555,"Galarian Darmanitan Zen Mode",8,"Ice","Fire",1.7,120,"Gorilla Tactics","","Zen Mode",540,105,160,55,30,55,135,60,50,189,"Medium Slow","Field","",NaN,20,1,1,2,1,0.5,0.25,2,1,2,1,1,0.5,4,1,1,1,1,0.5
659,"Generic",556,"Maractus",5,"Grass","",1,28,"Water Absorb","Chlorophyll","Storm Drain",461,75,86,67,106,67,60,255,50,161,"Medium Fast","Grass","",50,20,1,2,0,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
660,"Generic",557,"Dwebble",5,"Bug","Rock",0.3,14.5,"Sturdy","Shell Armor","Weak Armor",325,50,65,85,35,35,55,190,50,65,"Medium Fast","Bug","Mineral",50,20,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1
661,"Generic",558,"Crustle",5,"Bug","Rock",1.4,200,"Sturdy","Shell Armor","Weak Armor",485,70,105,125,65,75,45,75,50,170,"Medium Fast","Bug","Mineral",50,20,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1
662,"Generic",559,"Scraggy",5,"Dark","Fighting",0.6,11.8,"Shed Skin","Moxie","Intimidate",348,50,75,70,35,70,48,180,35,70,"Medium Fast","Dragon","Field",50,15,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4
663,"Generic",560,"Scrafty",5,"Dark","Fighting",1.1,30,"Shed Skin","Moxie","Intimidate",488,65,90,115,45,115,58,90,50,171,"Medium Fast","Dragon","Field",50,15,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4
664,"Generic",561,"Sigilyph",5,"Psychic","Flying",1.4,14,"Wonder Skin","Magic Guard","Tinted Lens",490,72,58,80,103,80,97,45,50,172,"Medium Fast","Flying","",50,20,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
665,"Generic",562,"Yamask",5,"Ghost","",0.5,1.5,"Mummy","","",303,38,30,85,55,65,30,190,50,61,"Medium Fast","Amorphous","Mineral",50,25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
666,"Generic",562,"Galarian Yamask",8,"Ground","Ghost",0.5,1.5,"Wandering Spirit","","",303,38,55,85,30,65,30,190,50,61,"Medium Fast","Amorphous","Mineral",NaN,25,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
667,"Generic",563,"Cofagrigus",5,"Ghost","",1.7,76.5,"Mummy","","",483,58,50,145,95,105,30,90,50,169,"Medium Fast","Amorphous","Mineral",50,25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
668,"Generic",564,"Tirtouga",5,"Water","Rock",0.7,16.5,"Solid Rock","Sturdy","Swift Swim",355,54,78,103,53,45,22,45,50,71,"Medium Fast","Water 1","Water 3",87.5,30,0.5,0.25,1,1.5,3,0.5,1.5,0.5,1.5,0.5,1,1,1,1,1,1,1,1
669,"Generic",565,"Carracosta",5,"Water","Rock",1.2,81,"Solid Rock","Sturdy","Swift Swim",495,74,108,133,83,65,32,45,50,173,"Medium Fast","Water 1","Water 3",87.5,30,0.5,0.25,1,1.5,3,0.5,1.5,0.5,1.5,0.5,1,1,1,1,1,1,1,1
670,"Generic",566,"Archen",5,"Rock","Flying",0.5,9.5,"Defeatist","","",401,55,112,45,74,45,70,45,50,71,"Medium Fast","Flying","Water 3",87.5,30,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
671,"Generic",567,"Archeops",5,"Rock","Flying",1.4,32,"Defeatist","","",567,75,140,65,112,65,110,45,50,177,"Medium Fast","Flying","Water 3",87.5,30,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
672,"Generic",568,"Trubbish",5,"Poison","",0.6,31,"Stench","Sticky Hold","Aftermath",329,50,50,62,40,62,65,190,50,66,"Medium Fast","Mineral","",50,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
673,"Generic",569,"Garbodor",5,"Poison","",1.9,107.3,"Stench","Weak Armor","Aftermath",474,80,95,82,60,82,75,60,50,166,"Medium Fast","Mineral","",50,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
674,"Generic",570,"Zorua",5,"Dark","",0.7,12.5,"Illusion","","",330,40,65,40,80,40,65,75,50,66,"Medium Slow","Field","",87.5,25,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
675,"Generic",571,"Zoroark",5,"Dark","",1.6,81.1,"Illusion","","",510,60,105,60,120,60,105,45,50,179,"Medium Slow","Field","",87.5,20,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
676,"Generic",572,"Minccino",5,"Normal","",0.4,5.8,"Cute Charm","Technician","Skill Link",300,55,50,40,40,40,75,255,50,60,"Fast","Field","",25,15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
677,"Generic",573,"Cinccino",5,"Normal","",0.5,7.5,"Cute Charm","Technician","Skill Link",470,75,95,60,65,60,115,60,50,165,"Fast","Field","",25,15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
678,"Generic",574,"Gothita",5,"Psychic","",0.4,5.8,"Frisk","Competitive","Shadow Tag",290,45,30,50,55,65,45,200,50,58,"Medium Slow","Human-Like","",25,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
679,"Generic",575,"Gothorita",5,"Psychic","",0.7,18,"Frisk","Competitive","Shadow Tag",390,60,45,70,75,85,55,100,50,137,"Medium Slow","Human-Like","",25,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
680,"Generic",576,"Gothitelle",5,"Psychic","",1.5,44,"Frisk","Competitive","Shadow Tag",490,70,55,95,95,110,65,50,50,245,"Medium Slow","Human-Like","",25,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
681,"Generic",577,"Solosis",5,"Psychic","",0.3,1,"Overcoat","Magic Guard","Regenerator",290,45,30,40,105,50,20,200,50,58,"Medium Slow","Amorphous","",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
682,"Generic",578,"Duosion",5,"Psychic","",0.6,8,"Overcoat","Magic Guard","Regenerator",370,65,40,50,125,60,30,100,50,130,"Medium Slow","Amorphous","",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
683,"Generic",579,"Reuniclus",5,"Psychic","",1,20.1,"Overcoat","Magic Guard","Regenerator",490,110,65,75,125,85,30,50,50,245,"Medium Slow","Amorphous","",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
684,"Generic",580,"Ducklett",5,"Water","Flying",0.5,5.5,"Keen Eye","Big Pecks","Hydration",305,62,44,50,44,50,55,190,50,61,"Medium Fast","Flying","Water 1",50,20,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
685,"Generic",581,"Swanna",5,"Water","Flying",1.3,24.2,"Keen Eye","Big Pecks","Hydration",473,75,87,63,87,63,98,45,50,166,"Medium Fast","Flying","Water 1",50,20,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
686,"Generic",582,"Vanillite",5,"Ice","",0.4,5.7,"Ice Body","Snow Cloak","Weak Armor",305,36,50,50,65,60,44,255,50,61,"Slow","Mineral","",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
687,"Generic",583,"Vanillish",5,"Ice","",1.1,41,"Ice Body","Snow Cloak","Weak Armor",395,51,65,65,80,75,59,120,50,138,"Slow","Mineral","",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
688,"Generic",584,"Vanilluxe",5,"Ice","",1.3,57.5,"Ice Body","Snow Warning","Weak Armor",535,71,95,85,110,95,79,45,50,268,"Slow","Mineral","",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
689,"Generic",585,"Deerling",5,"Normal","Grass",0.6,19.5,"Chlorophyll","Sap Sipper","Serene Grace",335,60,60,50,40,50,75,190,50,67,"Medium Fast","Field","",50,20,1,2,0.5,0.5,0.5,2,2,2,0.5,2,1,2,1,0,1,1,1,1
690,"Generic",586,"Sawsbuck",5,"Normal","Grass",1.9,92.5,"Chlorophyll","Sap Sipper","Serene Grace",475,80,100,70,60,70,95,75,50,166,"Medium Fast","Field","",50,20,1,2,0.5,0.5,0.5,2,2,2,0.5,2,1,2,1,0,1,1,1,1
691,"Generic",587,"Emolga",5,"Electric","Flying",0.4,5,"Static","","Motor Drive",428,55,75,60,75,60,103,200,50,150,"Medium Fast","Field","",50,20,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
692,"Generic",588,"Karrablast",5,"Bug","",0.5,5.9,"Swarm","Shed Skin","No Guard",315,50,75,45,40,45,60,200,50,63,"Medium Fast","Bug","",50,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
693,"Generic",589,"Escavalier",5,"Bug","Steel",1,33,"Swarm","Shell Armor","Overcoat",495,70,135,105,60,105,20,75,50,173,"Medium Fast","Bug","",50,15,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5
694,"Generic",590,"Foongus",5,"Grass","Poison",0.2,1,"Effect Spore","","Regenerator",294,69,55,45,55,55,15,190,50,59,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
695,"Generic",591,"Amoonguss",5,"Grass","Poison",0.6,10.5,"Effect Spore","","Regenerator",464,114,85,70,85,80,30,75,50,162,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
696,"Generic",592,"Frillish",5,"Water","Ghost",1.2,33,"Water Absorb","Cursed Body","Damp",335,55,40,50,65,85,40,190,50,67,"Medium Fast","Amorphous","",50,20,0,0.5,0,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1
697,"Generic",593,"Jellicent",5,"Water","Ghost",2.2,135,"Water Absorb","Cursed Body","Damp",480,100,60,70,85,105,60,60,50,168,"Medium Fast","Amorphous","",50,20,0,0.5,0,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1
698,"Generic",594,"Alomomola",5,"Water","",1.2,31.6,"Healer","Hydration","Regenerator",470,165,75,80,40,45,65,75,50,165,"Fast","Water 1","Water 2",50,40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
699,"Generic",595,"Joltik",5,"Bug","Electric",0.1,0.6,"Compound Eyes","Unnerve","Swarm",319,50,47,50,57,50,65,190,50,64,"Medium Fast","Bug","",50,20,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
700,"Generic",596,"Galvantula",5,"Bug","Electric",0.8,14.3,"Compound Eyes","Unnerve","Swarm",472,70,77,60,97,60,108,75,50,165,"Medium Fast","Bug","",50,20,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
701,"Generic",597,"Ferroseed",5,"Grass","Steel",0.6,18.8,"Iron Barbs","","Anticipation",305,44,50,91,24,86,10,255,50,61,"Medium Fast","Grass","Mineral",50,20,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5
702,"Generic",598,"Ferrothorn",5,"Grass","Steel",1,110,"Iron Barbs","","Anticipation",489,74,94,131,54,116,20,90,50,171,"Medium Fast","Grass","Mineral",50,20,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5
703,"Generic",599,"Klink",5,"Steel","",0.3,21,"Plus","Minus","Clear Body",300,40,55,70,45,60,30,130,50,60,"Medium Slow","Mineral","",NaN,20,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
704,"Generic",600,"Klang",5,"Steel","",0.6,51,"Plus","Minus","Clear Body",440,60,80,95,70,85,50,60,50,154,"Medium Slow","Mineral","",NaN,20,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
705,"Generic",601,"Klinklang",5,"Steel","",0.6,81,"Plus","Minus","Clear Body",520,60,100,115,70,85,90,30,50,260,"Medium Slow","Mineral","",NaN,20,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
706,"Generic",602,"Tynamo",5,"Electric","",0.2,0.3,"Levitate","","",275,35,55,40,45,40,60,190,50,55,"Slow","Amorphous","",50,20,1,1,1,0.5,1,1,1,1,0,0.5,1,1,1,1,1,1,0.5,1
707,"Generic",603,"Eelektrik",5,"Electric","",1.2,22,"Levitate","","",405,65,85,70,75,70,40,60,50,142,"Slow","Amorphous","",50,20,1,1,1,0.5,1,1,1,1,0,0.5,1,1,1,1,1,1,0.5,1
708,"Generic",604,"Eelektross",5,"Electric","",2.1,80.5,"Levitate","","",515,85,115,80,105,80,50,30,50,258,"Slow","Amorphous","",50,20,1,1,1,0.5,1,1,1,1,0,0.5,1,1,1,1,1,1,0.5,1
709,"Generic",605,"Elgyem",5,"Psychic","",0.5,9,"Telepathy","Synchronize","Analytic",335,55,55,55,85,55,30,255,50,67,"Medium Fast","Human-Like","",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
710,"Generic",606,"Beheeyem",5,"Psychic","",1,34.5,"Telepathy","Synchronize","Analytic",485,75,75,75,125,95,40,90,50,170,"Medium Fast","Human-Like","",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
711,"Generic",607,"Litwick",5,"Ghost","Fire",0.3,3.1,"Flash Fire","Flame Body","Infiltrator",275,50,30,55,65,55,20,190,50,55,"Medium Slow","Amorphous","",50,20,0,0,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
712,"Generic",608,"Lampent",5,"Ghost","Fire",0.6,13,"Flash Fire","Flame Body","Infiltrator",370,60,40,60,95,60,55,90,50,130,"Medium Slow","Amorphous","",50,20,0,0,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
713,"Generic",609,"Chandelure",5,"Ghost","Fire",1,34.3,"Flash Fire","Flame Body","Infiltrator",520,60,55,90,145,90,80,45,50,260,"Medium Slow","Amorphous","",50,20,0,0,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
714,"Generic",610,"Axew",5,"Dragon","",0.6,18,"Rivalry","Mold Breaker","Unnerve",320,46,87,60,30,40,57,75,35,64,"Slow","Dragon","Monster",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
715,"Generic",611,"Fraxure",5,"Dragon","",1,36,"Rivalry","Mold Breaker","Unnerve",410,66,117,70,40,50,67,60,35,144,"Slow","Dragon","Monster",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
716,"Generic",612,"Haxorus",5,"Dragon","",1.8,105.5,"Rivalry","Mold Breaker","Unnerve",540,76,147,90,60,70,97,45,35,270,"Slow","Dragon","Monster",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
717,"Generic",613,"Cubchoo",5,"Ice","",0.5,8.5,"Snow Cloak","Slush Rush","Rattled",305,55,70,40,60,40,40,120,50,61,"Medium Fast","Field","",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
718,"Generic",614,"Beartic",5,"Ice","",2.6,260,"Snow Cloak","Slush Rush","Swift Swim",505,95,130,80,70,80,50,60,50,177,"Medium Fast","Field","",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
719,"Generic",615,"Cryogonal",5,"Ice","",1.1,148,"Levitate","","",515,80,50,50,95,135,105,25,50,180,"Medium Fast","Mineral","",NaN,25,1,2,1,1,1,0.5,2,1,0,1,1,1,2,1,1,1,2,1
720,"Generic",616,"Shelmet",5,"Bug","",0.4,7.7,"Hydration","Shell Armor","Overcoat",305,50,40,85,40,65,25,200,50,61,"Medium Fast","Bug","",50,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
721,"Generic",617,"Accelgor",5,"Bug","",0.8,25.3,"Hydration","Sticky Hold","Unburden",495,80,70,40,100,60,145,75,50,173,"Medium Fast","Bug","",50,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
722,"Generic",618,"Stunfisk",5,"Ground","Electric",0.7,11,"Static","Limber","Sand Veil",471,109,66,84,81,99,32,75,70,165,"Medium Fast","Amorphous","Water 1",50,20,1,1,2,0,2,2,1,0.5,2,0.5,1,1,0.5,1,1,1,0.5,1
723,"Generic",618,"Galarian Stunfisk",8,"Ground","Steel",0.7,20.5,"Mimicry","","",471,109,81,99,66,84,32,75,50,165,"Medium Fast","Amorphous","Water 1",NaN,20,0.5,2,2,0,1,1,2,0,2,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.5
724,"Generic",619,"Mienfoo",5,"Fighting","",0.9,20,"Inner Focus","Regenerator","Reckless",350,45,85,50,55,50,65,180,50,70,"Medium Slow","Field","Human-Like",50,25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
725,"Generic",620,"Mienshao",5,"Fighting","",1.4,35.5,"Inner Focus","Regenerator","Reckless",510,65,125,60,95,60,105,45,50,179,"Medium Slow","Field","Human-Like",50,25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
726,"Generic",621,"Druddigon",5,"Dragon","",1.6,139,"Rough Skin","Sheer Force","Mold Breaker",485,77,120,90,60,90,48,45,50,170,"Medium Fast","Dragon","Monster",50,30,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
727,"Generic",622,"Golett",5,"Ground","Ghost",1,92,"Iron Fist","Klutz","No Guard",303,59,74,50,35,50,35,190,50,61,"Medium Fast","Mineral","",NaN,25,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
728,"Generic",623,"Golurk",5,"Ground","Ghost",2.8,330,"Iron Fist","Klutz","No Guard",483,89,124,80,55,80,55,90,50,169,"Medium Fast","Mineral","",NaN,25,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
729,"Generic",624,"Pawniard",5,"Dark","Steel",0.5,10.2,"Defiant","Inner Focus","Pressure",340,45,85,70,40,40,60,120,35,68,"Medium Fast","Human-Like","",50,20,0.5,2,1,1,0.5,0.5,4,0,2,0.5,0,1,0.5,0.5,0.5,0.5,0.5,1
730,"Generic",625,"Bisharp",5,"Dark","Steel",1.6,70,"Defiant","Inner Focus","Pressure",490,65,125,100,60,70,70,45,35,172,"Medium Fast","Human-Like","",50,20,0.5,2,1,1,0.5,0.5,4,0,2,0.5,0,1,0.5,0.5,0.5,0.5,0.5,1
731,"Generic",626,"Bouffalant",5,"Normal","",1.6,94.6,"Reckless","Sap Sipper","Soundproof",490,95,110,95,40,95,55,45,50,172,"Medium Fast","Field","",50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
732,"Generic",627,"Rufflet",5,"Normal","Flying",0.5,10.5,"Keen Eye","Sheer Force","Hustle",350,70,83,50,37,50,60,190,50,70,"Slow","Flying","",100,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
733,"Generic",628,"Braviary",5,"Normal","Flying",1.5,41,"Keen Eye","Sheer Force","Defiant",510,100,123,75,57,75,80,60,50,179,"Slow","Flying","",100,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
734,"Generic",629,"Vullaby",5,"Dark","Flying",0.5,9,"Big Pecks","Overcoat","Weak Armor",370,70,55,75,45,65,60,190,35,74,"Slow","Flying","",0,20,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
735,"Generic",630,"Mandibuzz",5,"Dark","Flying",1.2,39.5,"Big Pecks","Overcoat","Weak Armor",510,110,65,105,55,95,80,60,35,179,"Slow","Flying","",0,20,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
736,"Generic",631,"Heatmor",5,"Fire","",1.4,58,"Gluttony","Flash Fire","White Smoke",484,85,97,66,105,66,65,90,50,169,"Medium Fast","Field","",50,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
